question_id,ml_precision,ml_recall,ml_f1,w2v_precision,w2v_recall,w2v_f1,num_ml_distractors,num_w2v_distractors
high22543.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1717.txt,0.1111111111111111,0.041666666666666664,0.06060606060606061,0.0,0.0,0.0,3,0
high1717.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1717.txt,0.1111111111111111,0.05555555555555555,0.07407407407407407,0.0,0.0,0.0,3,0
high1717.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high12941.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high12941.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high12941.txt,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,3,0
high12941.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high18845.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high18845.txt,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,3,0
high18845.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high18845.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7487.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7487.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7487.txt,0.1111111111111111,0.047619047619047616,0.06666666666666667,0.0,0.0,0.0,3,0
high7487.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7487.txt,0.1111111111111111,0.08333333333333333,0.09523809523809525,0.0,0.0,0.0,3,0
high3144.txt,0.1111111111111111,0.047619047619047616,0.06666666666666667,0.0,0.0,0.0,3,0
high3144.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high3144.txt,0.3333333333333333,0.047619047619047616,0.08333333333333333,0.0,0.0,0.0,3,0
high3144.txt,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,3,0
high2390.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high2390.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
